repository,pr_number,author,primary_reviewer,first_review_latency_hours,discussion_volume,loc_changed,prior_prs,acceptance_rate,formal_reviews,experience_category
projectdiscovery/nuclei-templates,14991,theamanrawat,DhiyaneshGeek,1.84,1,44,76,0.97,202,Core Reviewer
projectdiscovery/nuclei-templates,14990,theamanrawat,DhiyaneshGeek,0.33,1,43,76,0.97,202,Core Reviewer
projectdiscovery/nuclei-templates,14989,theamanrawat,Akokonunes,15.72,1,43,76,0.97,202,Core Reviewer
projectdiscovery/nuclei-templates,14987,DhiyaneshGeek,theamanrawat,9.48,1,47,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14986,DhiyaneshGeek,pussycat0x,27.84,1,33,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14985,DhiyaneshGeek,Akokonunes,18.02,1,42,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14984,DhiyaneshGeek,theamanrawat,0.68,1,2,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14983,DhiyaneshGeek,ritikchaddha,12.8,1,34,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14982,Akokonunes,DhiyaneshGeek,11.9,1,40,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14981,Akokonunes,DhiyaneshGeek,5.09,1,122,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14980,DhiyaneshGeek,pussycat0x,76.53,1,5,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14979,Akokonunes,pussycat0x,33.66,1,36,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14978,Akokonunes,DhiyaneshGeek,27.77,1,45,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14956,pussycat0x,DhiyaneshGeek,4.98,1,54,236,0.92,516,Core Reviewer
projectdiscovery/nuclei-templates,14955,Sechunt3r,ritikchaddha,46.63,1,20,82,0.96,0,Reliable Author
projectdiscovery/nuclei-templates,14953,Sechunt3r,ritikchaddha,47.2,1,32,82,0.96,0,Reliable Author
projectdiscovery/nuclei-templates,14952,Sechunt3r,ritikchaddha,48.84,1,33,82,0.96,0,Reliable Author
projectdiscovery/nuclei-templates,14951,MathematicianGoat,ritikchaddha,54.56,1,68,1,1.0,0,Novice
projectdiscovery/nuclei-templates,14949,pussycat0x,Akokonunes,2.39,1,55,236,0.92,516,Core Reviewer
projectdiscovery/nuclei-templates,14948,pussycat0x,DhiyaneshGeek,22.58,1,57,236,0.92,516,Core Reviewer
projectdiscovery/nuclei-templates,14947,DhiyaneshGeek,pussycat0x,11.77,1,37,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14946,pussycat0x,ritikchaddha,1.67,1,45,236,0.92,516,Core Reviewer
projectdiscovery/nuclei-templates,14945,DhiyaneshGeek,theamanrawat,49.13,1,43,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14944,DhiyaneshGeek,pussycat0x,12.85,1,32,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14943,pussycat0x,Akokonunes,20.54,1,41,236,0.92,516,Core Reviewer
projectdiscovery/nuclei-templates,14942,DhiyaneshGeek,ritikchaddha,2.93,1,49,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14941,ritikchaddha,DhiyaneshGeek,68.92,1,30,321,0.97,531,Core Reviewer
projectdiscovery/nuclei-templates,14940,ritikchaddha,DhiyaneshGeek,21.68,1,54,321,0.97,531,Core Reviewer
projectdiscovery/nuclei-templates,14939,ritikchaddha,theamanrawat,50.27,1,41,321,0.97,531,Core Reviewer
projectdiscovery/nuclei-templates,14938,DhiyaneshGeek,Akokonunes,5.49,1,49,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14937,DhiyaneshGeek,pussycat0x,14.08,1,41,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14936,DhiyaneshGeek,theamanrawat,51.65,1,34,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14934,theamanrawat,Akokonunes,22.63,1,39,76,0.97,202,Core Reviewer
projectdiscovery/nuclei-templates,14933,Akokonunes,DhiyaneshGeek,6.21,1,35,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14932,Akokonunes,DhiyaneshGeek,6.65,1,35,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14931,Akokonunes,pussycat0x,0.0,1,50,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14930,Akokonunes,theamanrawat,32.82,1,23,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14929,pussycat0x,Akokonunes,0.0,1,72,236,0.92,516,Core Reviewer
projectdiscovery/nuclei-templates,14927,pussycat0x,DhiyaneshGeek,0.0,1,47,236,0.92,516,Core Reviewer
projectdiscovery/nuclei-templates,14925,686f6c61,theamanrawat,21.03,1,3,2,0.5,0,Noisy Author
projectdiscovery/nuclei-templates,14924,DhiyaneshGeek,theamanrawat,1.06,1,12,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14921,theamanrawat,DhiyaneshGeek,0.0,1,86,76,0.97,202,Core Reviewer
projectdiscovery/nuclei-templates,14920,Sechunt3r,pussycat0x,16.2,1,47,82,0.96,0,Reliable Author
projectdiscovery/nuclei-templates,14919,Sechunt3r,theamanrawat,16.82,1,36,82,0.96,0,Reliable Author
projectdiscovery/nuclei-templates,14918,mananispiwpiw,ritikchaddha,392.69,1,39,2,1.0,0,Reliable Author
projectdiscovery/nuclei-templates,14917,louay-075,pussycat0x,380.12,5,45,2,1.0,0,Reliable Author
projectdiscovery/nuclei-templates,14915,pussycat0x,DhiyaneshGeek,0.0,1,39,236,0.92,516,Core Reviewer
projectdiscovery/nuclei-templates,14914,pussycat0x,DhiyaneshGeek,0.0,1,33,236,0.92,516,Core Reviewer
projectdiscovery/nuclei-templates,14913,DhiyaneshGeek,theamanrawat,48.1,1,41,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14910,Sechunt3r,Akokonunes,31.13,1,32,82,0.96,0,Reliable Author
projectdiscovery/nuclei-templates,14907,DhiyaneshGeek,Akokonunes,0.83,1,36,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14906,DhiyaneshGeek,Akokonunes,1.38,1,45,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14905,Akokonunes,pussycat0x,39.76,1,42,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14904,Akokonunes,ritikchaddha,31.45,1,34,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14903,Akokonunes,ritikchaddha,31.0,1,33,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14902,Akokonunes,ritikchaddha,31.74,1,33,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14901,Akokonunes,ritikchaddha,170.41,1,50,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14900,Ezzer17,ritikchaddha,35.83,1,2,1,1.0,0,Novice
projectdiscovery/nuclei-templates,14899,ritikchaddha,Akokonunes,7.66,1,53,321,0.97,531,Core Reviewer
projectdiscovery/nuclei-templates,14898,Sechunt3r,theamanrawat,41.02,1,37,82,0.96,0,Reliable Author
projectdiscovery/nuclei-templates,14897,ritikchaddha,theamanrawat,46.19,1,21,321,0.97,531,Core Reviewer
projectdiscovery/nuclei-templates,14896,ritikchaddha,theamanrawat,41.33,1,39,321,0.97,531,Core Reviewer
projectdiscovery/nuclei-templates,14895,daffainfo,Akokonunes,319.84,2,143,118,0.95,1,Reliable Author
projectdiscovery/nuclei-templates,14894,ritikchaddha,theamanrawat,1.23,1,35,321,0.97,531,Core Reviewer
projectdiscovery/nuclei-templates,14893,ritikchaddha,Akokonunes,11.78,1,39,321,0.97,531,Core Reviewer
projectdiscovery/nuclei-templates,14892,ritikchaddha,theamanrawat,0.94,1,52,321,0.97,531,Core Reviewer
projectdiscovery/nuclei-templates,14891,daffainfo,theamanrawat,139.7,2,59,118,0.95,1,Reliable Author
projectdiscovery/nuclei-templates,14890,SadDrummer,theamanrawat,44.96,1,12,1,1.0,0,Novice
projectdiscovery/nuclei-templates,14889,theamanrawat,DhiyaneshGeek,45.49,1,63,76,0.97,202,Core Reviewer
projectdiscovery/nuclei-templates,14888,theamanrawat,Akokonunes,1.72,1,43,76,0.97,202,Core Reviewer
projectdiscovery/nuclei-templates,14886,theamanrawat,pussycat0x,32.76,1,28,76,0.97,202,Core Reviewer
projectdiscovery/nuclei-templates,14885,theamanrawat,ritikchaddha,8.6,1,38,76,0.97,202,Core Reviewer
projectdiscovery/nuclei-templates,14883,ritikchaddha,theamanrawat,1.01,1,44,321,0.97,531,Core Reviewer
projectdiscovery/nuclei-templates,14882,pussycat0x,theamanrawat,1.83,1,61,236,0.92,516,Core Reviewer
projectdiscovery/nuclei-templates,14881,ritikchaddha,theamanrawat,144.29,1,57,321,0.97,531,Core Reviewer
projectdiscovery/nuclei-templates,14880,ritikchaddha,Akokonunes,4.7,2,3,321,0.97,531,Core Reviewer
projectdiscovery/nuclei-templates,14879,ritikchaddha,Akokonunes,4.87,1,40,321,0.97,531,Core Reviewer
projectdiscovery/nuclei-templates,14878,ritikchaddha,Akokonunes,5.06,1,29,321,0.97,531,Core Reviewer
projectdiscovery/nuclei-templates,14877,Akokonunes,DhiyaneshGeek,29.28,1,33,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14876,Akokonunes,ritikchaddha,16.56,1,52,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14875,Akokonunes,DhiyaneshGeek,28.29,1,50,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14874,pussycat0x,theamanrawat,11.43,1,27,236,0.92,516,Core Reviewer
projectdiscovery/nuclei-templates,14873,pussycat0x,Akokonunes,3.32,1,33,236,0.92,516,Core Reviewer
projectdiscovery/nuclei-templates,14872,ritikchaddha,theamanrawat,11.77,1,47,321,0.97,531,Core Reviewer
projectdiscovery/nuclei-templates,14871,p-l-,Akokonunes,149.34,1,2,7,0.86,0,Reliable Author
projectdiscovery/nuclei-templates,14870,pussycat0x,theamanrawat,12.64,1,56,236,0.92,516,Core Reviewer
projectdiscovery/nuclei-templates,14868,matejsmycka,theamanrawat,3.37,1,7,47,0.79,0,Reliable Author
projectdiscovery/nuclei-templates,14867,theamanrawat,Akokonunes,11.18,1,40,76,0.97,202,Core Reviewer
projectdiscovery/nuclei-templates,14866,theamanrawat,Akokonunes,9.59,1,48,76,0.97,202,Core Reviewer
projectdiscovery/nuclei-templates,14865,theamanrawat,Akokonunes,0.65,1,55,76,0.97,202,Core Reviewer
projectdiscovery/nuclei-templates,14864,DhiyaneshGeek,Akokonunes,0.22,1,8,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14863,daffainfo,DhiyaneshGeek,378.07,2,76,118,0.95,1,Reliable Author
projectdiscovery/nuclei-templates,14862,DhiyaneshGeek,ritikchaddha,40.59,1,26,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14861,Akokonunes,theamanrawat,5.6,1,30,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14860,DhiyaneshGeek,theamanrawat,6.04,1,32,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14859,Akokonunes,pussycat0x,8.1,1,31,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14858,DhiyaneshGeek,Akokonunes,6.78,1,38,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14856,DhiyaneshGeek,ritikchaddha,42.23,1,34,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14855,Akokonunes,theamanrawat,7.19,1,37,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14854,DhiyaneshGeek,Akokonunes,7.79,1,37,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14853,Akokonunes,pussycat0x,9.7,1,31,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14852,Akokonunes,DhiyaneshGeek,9.42,1,41,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14851,DhiyaneshGeek,ritikchaddha,43.39,1,28,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14850,DhiyaneshGeek,Akokonunes,9.13,1,31,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14849,DhiyaneshGeek,theamanrawat,9.31,1,28,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14848,DhiyaneshGeek,Akokonunes,10.04,1,31,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14846,Sechunt3r,theamanrawat,36.01,1,48,82,0.96,0,Reliable Author
projectdiscovery/nuclei-templates,14845,Sechunt3r,theamanrawat,12.89,1,60,82,0.96,0,Reliable Author
projectdiscovery/nuclei-templates,14841,theamanrawat,DhiyaneshGeek,7.55,1,64,76,0.97,202,Core Reviewer
projectdiscovery/nuclei-templates,14840,theamanrawat,pussycat0x,59.76,1,38,76,0.97,202,Core Reviewer
projectdiscovery/nuclei-templates,14839,rxerium,DhiyaneshGeek,172.78,1,49,101,0.88,0,Reliable Author
projectdiscovery/nuclei-templates,14838,shino,DhiyaneshGeek,38.52,1,3,1,1.0,0,Novice
projectdiscovery/nuclei-templates,14837,DhiyaneshGeek,theamanrawat,1.41,1,37,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14836,pussycat0x,DhiyaneshGeek,0.6,1,31,236,0.92,516,Core Reviewer
projectdiscovery/nuclei-templates,14835,DhiyaneshGeek,theamanrawat,25.2,1,50,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14834,theamanrawat,pussycat0x,13.92,1,43,76,0.97,202,Core Reviewer
projectdiscovery/nuclei-templates,14833,theamanrawat,Akokonunes,7.64,1,59,76,0.97,202,Core Reviewer
projectdiscovery/nuclei-templates,14832,theamanrawat,Akokonunes,6.76,1,43,76,0.97,202,Core Reviewer
projectdiscovery/nuclei-templates,14831,DhiyaneshGeek,Akokonunes,26.52,1,56,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14826,mielverkerken,pussycat0x,40.18,2,6,2,1.0,0,Reliable Author
projectdiscovery/nuclei-templates,14825,Winz18,Akokonunes,183.75,1,61,1,1.0,0,Novice
projectdiscovery/nuclei-templates,14824,Sechunt3r,pussycat0x,41.81,2,46,82,0.96,0,Reliable Author
projectdiscovery/nuclei-templates,14823,Eren-Akdag,pussycat0x,291.3,2,70,5,1.0,0,Reliable Author
projectdiscovery/nuclei-templates,14822,DhiyaneshGeek,pussycat0x,29.84,1,31,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14821,riteshs4hu,Akokonunes,45.93,1,163,27,0.81,0,Reliable Author
projectdiscovery/nuclei-templates,14820,Akokonunes,theamanrawat,23.43,1,31,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14819,DhiyaneshGeek,Akokonunes,3.59,1,28,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14818,DhiyaneshGeek,Akokonunes,8.8,1,31,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14816,Akokonunes,DhiyaneshGeek,27.71,1,42,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14815,DhiyaneshGeek,pussycat0x,11.53,1,31,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14814,Akokonunes,DhiyaneshGeek,1.12,1,28,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14813,DhiyaneshGeek,pussycat0x,0.0,1,36,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14812,DhiyaneshGeek,ritikchaddha,66.68,1,31,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14811,DhiyaneshGeek,Akokonunes,0.0,1,28,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14810,MuhammadWaseem29,theamanrawat,0.0,3,41,8,0.25,1,Noisy Author
projectdiscovery/nuclei-templates,14809,MuhammadWaseem29,DhiyaneshGeek,30.62,5,33,8,0.25,1,Noisy Author
projectdiscovery/nuclei-templates,14808,DhiyaneshGeek,pussycat0x,0.0,1,28,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14807,DhiyaneshGeek,ritikchaddha,36.84,1,14,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14806,DhiyaneshGeek,Akokonunes,0.0,1,12,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14805,DhiyaneshGeek,theamanrawat,0.0,1,34,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14804,DhiyaneshGeek,ritikchaddha,37.67,1,28,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14803,DhiyaneshGeek,pussycat0x,0.0,1,11,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14802,DhiyaneshGeek,Akokonunes,0.0,1,18,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14801,DhiyaneshGeek,theamanrawat,0.0,1,34,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14800,DhiyaneshGeek,ritikchaddha,38.64,2,11,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14799,Sechunt3r,pussycat0x,287.2,1,33,82,0.96,0,Reliable Author
projectdiscovery/nuclei-templates,14795,Sechunt3r,theamanrawat,264.79,1,34,82,0.96,0,Reliable Author
projectdiscovery/nuclei-templates,14788,Eren-Akdag,DhiyaneshGeek,68.48,1,9,5,1.0,0,Reliable Author
projectdiscovery/nuclei-templates,14785,garciaizcoa,Akokonunes,26.29,1,24,1,1.0,0,Novice
projectdiscovery/nuclei-templates,14784,rxerium,DhiyaneshGeek,365.56,1,105,101,0.88,0,Reliable Author
projectdiscovery/nuclei-templates,14781,daffainfo,ritikchaddha,19.22,2,60,118,0.95,1,Reliable Author
projectdiscovery/nuclei-templates,14779,Sourabh-Sahu,DhiyaneshGeek,67.68,1,28,73,0.79,0,Reliable Author
projectdiscovery/nuclei-templates,14778,DhiyaneshGeek,pussycat0x,19.54,1,27,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14777,segunakinfenwa-sketch,DhiyaneshGeek,6.88,1,2,2,1.0,0,Reliable Author
projectdiscovery/nuclei-templates,14776,segunakinfenwa-sketch,DhiyaneshGeek,5.15,1,4,2,1.0,0,Reliable Author
projectdiscovery/nuclei-templates,14774,daffainfo,Akokonunes,520.79,1,72,118,0.95,1,Reliable Author
projectdiscovery/nuclei-templates,14773,pocahon,theamanrawat,33.31,1,4,2,1.0,0,Reliable Author
projectdiscovery/nuclei-templates,14772,Akokonunes,pussycat0x,33.2,1,9,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14771,Akokonunes,ritikchaddha,83.47,1,34,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14770,icarot,theamanrawat,6.53,1,27,17,1.0,0,Reliable Author
projectdiscovery/nuclei-templates,14769,Sechunt3r,DhiyaneshGeek,171.43,1,145,82,0.96,0,Reliable Author
projectdiscovery/nuclei-templates,14768,DhiyaneshGeek,Akokonunes,4.73,1,66,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14764,Sechunt3r,theamanrawat,42.17,1,29,82,0.96,0,Reliable Author
projectdiscovery/nuclei-templates,14762,daffainfo,DhiyaneshGeek,63.28,2,66,118,0.95,1,Reliable Author
projectdiscovery/nuclei-templates,14760,lu4nx,ritikchaddha,129.16,1,10,4,1.0,0,Reliable Author
projectdiscovery/nuclei-templates,14758,rxerium,DhiyaneshGeek,41.74,2,67,101,0.88,0,Reliable Author
projectdiscovery/nuclei-templates,14757,Akokonunes,DhiyaneshGeek,1.93,1,33,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14756,flame-11,theamanrawat,459.18,2,207,6,0.33,0,Noisy Author
projectdiscovery/nuclei-templates,14754,lu4nx,theamanrawat,56.2,1,22,4,1.0,0,Reliable Author
projectdiscovery/nuclei-templates,14753,pussycat0x,Akokonunes,16.51,1,46,236,0.92,516,Core Reviewer
projectdiscovery/nuclei-templates,14752,m4sh-wacker,pussycat0x,37.23,4,59,1,1.0,0,Novice
projectdiscovery/nuclei-templates,14751,pussycat0x,ritikchaddha,61.76,1,52,236,0.92,516,Core Reviewer
projectdiscovery/nuclei-templates,14749,DhiyaneshGeek,theamanrawat,10.47,1,28,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14748,rodtvs,DhiyaneshGeek,10.33,1,42,1,1.0,0,Novice
projectdiscovery/nuclei-templates,14746,DhiyaneshGeek,ritikchaddha,60.01,1,28,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14745,DhiyaneshGeek,theamanrawat,12.67,1,35,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14744,ritikchaddha,DhiyaneshGeek,15.89,1,54,321,0.97,531,Core Reviewer
projectdiscovery/nuclei-templates,14743,matejsmycka,Akokonunes,345.14,9,311,47,0.79,0,Reliable Author
projectdiscovery/nuclei-templates,14742,Sechunt3r,ritikchaddha,118.49,3,58,82,0.96,0,Reliable Author
projectdiscovery/nuclei-templates,14741,pussycat0x,DhiyaneshGeek,2.06,1,49,236,0.92,516,Core Reviewer
projectdiscovery/nuclei-templates,14740,theamanrawat,ritikchaddha,71.77,1,0,76,0.97,202,Core Reviewer
projectdiscovery/nuclei-templates,14739,Akokonunes,pussycat0x,18.33,1,32,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14738,Akokonunes,pussycat0x,49.15,1,63,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14727,rxerium,DhiyaneshGeek,0.53,1,2,101,0.88,0,Reliable Author
projectdiscovery/nuclei-templates,14725,daffainfo,Akokonunes,16.86,2,92,118,0.95,1,Reliable Author
projectdiscovery/nuclei-templates,14715,ErikOwen,pussycat0x,16.36,2,2,4,1.0,0,Reliable Author
projectdiscovery/nuclei-templates,14714,rxerium,Akokonunes,342.51,2,9912,101,0.88,0,Reliable Author
projectdiscovery/nuclei-templates,14713,Sechunt3r,theamanrawat,13.02,1,28,82,0.96,0,Reliable Author
projectdiscovery/nuclei-templates,14712,Sechunt3r,DhiyaneshGeek,24.14,1,84,82,0.96,0,Reliable Author
projectdiscovery/nuclei-templates,14711,0xanis,pussycat0x,511.8,3,104,16,0.56,0,Noisy Author
projectdiscovery/nuclei-templates,14709,rxerium,Akokonunes,46.15,1,32,101,0.88,0,Reliable Author
projectdiscovery/nuclei-templates,14708,rxerium,Akokonunes,26.52,1,35,101,0.88,0,Reliable Author
projectdiscovery/nuclei-templates,14706,Akokonunes,theamanrawat,0.3,1,53,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14705,theamanrawat,pussycat0x,28.37,1,31,76,0.97,202,Core Reviewer
projectdiscovery/nuclei-templates,14703,Akokonunes,DhiyaneshGeek,1.78,2,45,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14701,Chocapikk,Akokonunes,11.66,2,88,3,1.0,0,Reliable Author
projectdiscovery/nuclei-templates,14699,pussycat0x,theamanrawat,0.0,1,26,236,0.92,516,Core Reviewer
projectdiscovery/nuclei-templates,14694,riteshs4hu,Akokonunes,3.86,1,52,27,0.81,0,Reliable Author
projectdiscovery/nuclei-templates,14691,0xanis,pussycat0x,0.0,2,60,16,0.56,0,Noisy Author
projectdiscovery/nuclei-templates,14690,0xanis,Akokonunes,0.0,1,59,16,0.56,0,Noisy Author
projectdiscovery/nuclei-templates,14688,Sechunt3r,pussycat0x,21.04,2,25,82,0.96,0,Reliable Author
projectdiscovery/nuclei-templates,14687,princechaddha,pussycat0x,1.65,1,48,145,0.8,45,Core Reviewer
projectdiscovery/nuclei-templates,14686,Eren-Akdag,pussycat0x,0.0,2,44,5,1.0,0,Reliable Author
projectdiscovery/nuclei-templates,14684,Eren-Akdag,theamanrawat,122.53,1,5,5,1.0,0,Reliable Author
projectdiscovery/nuclei-templates,14681,pussycat0x,ritikchaddha,43.41,1,49,236,0.92,516,Core Reviewer
projectdiscovery/nuclei-templates,14680,pussycat0x,DhiyaneshGeek,10.72,1,32,236,0.92,516,Core Reviewer
projectdiscovery/nuclei-templates,14678,theamanrawat,DhiyaneshGeek,3.73,1,37,76,0.97,202,Core Reviewer
projectdiscovery/nuclei-templates,14677,theamanrawat,Akokonunes,36.33,1,28,76,0.97,202,Core Reviewer
projectdiscovery/nuclei-templates,14676,theamanrawat,Akokonunes,36.36,1,34,76,0.97,202,Core Reviewer
projectdiscovery/nuclei-templates,14674,D3nverNg,ritikchaddha,56.84,10,56,4,0.25,0,Noisy Author
projectdiscovery/nuclei-templates,14672,Akokonunes,ritikchaddha,60.2,1,50,138,0.94,173,Core Reviewer
projectdiscovery/nuclei-templates,14671,DhiyaneshGeek,pussycat0x,21.2,1,30,497,0.99,804,Core Reviewer
projectdiscovery/nuclei-templates,14663,0xanis,Akokonunes,61.04,2,61,16,0.56,0,Noisy Author
